2697, 0.000251, 
2700, 0.000712, 
2704, 0.001056, 
2706, 0.001357, 
2710, 0.001681, 
2712, 0.002096, 
2716, 0.002620, 
2719, 0.003155, 
2723, 0.003521, 
2725, 0.003866, 
2729, 0.004360, 
2731, 0.004990, 
2735, 0.005536, 
2738, 0.005913, 
2741, 0.006315, 
2744, 0.006804, 
2746, 0.007465, 
2750, 0.008058, 
2753, 0.008563, 
2756, 0.009032, 
2759, 0.009603, 
2763, 0.010142, 
2765, 0.010771, 
2769, 0.011431, 
2771, 0.011857, 
2775, 0.012277, 
2778, 0.013042, 
2782, 0.013605, 
2784, 0.014362, 
2788, 0.014930, 
2790, 0.015416, 
2794, 0.016039, 
2797, 0.016916, 
2800, 0.017022, 
2803, 0.018683, 
2807, 0.018253, 
2809, 0.018867, 
2813, 0.020854, 
2815, 0.020991, 
2819, 0.020212, 
2822, 0.021358, 
2826, 0.023493, 
2828, 0.024303, 
2832, 0.024878, 
2834, 0.025554, 
2838, 0.026189, 
2841, 0.026740, 
2844, 0.027422, 
2847, 0.027859, 
2851, 0.027629, 
2853, 0.027295, 
2857, 0.027432, 
2859, 0.027805, 
2862, 0.029036, 
2866, 0.031395, 
2868, 0.032145, 
2872, 0.031231, 
2874, 0.032275, 
2878, 0.033906, 
2881, 0.033481, 
2885, 0.034797, 
2887, 0.035155, 
2891, 0.035725, 
2893, 0.036494, 
2897, 0.037092, 
2900, 0.037807, 
2903, 0.038518, 
2906, 0.038887, 
2910, 0.039628, 
2912, 0.040273, 
2916, 0.040976, 
2919, 0.041622, 
2922, 0.042117, 
2925, 0.042636, 
2929, 0.043214, 
2931, 0.043897, 
2935, 0.044557, 
2937, 0.045065, 
2941, 0.045473, 
2944, 0.046015, 
2948, 0.046709, 
2950, 0.047328, 
2954, 0.047843, 
2956, 0.048223, 
2960, 0.048688, 
2963, 0.049241, 
2966, 0.049826, 
2969, 0.050359, 
2973, 0.050751, 
2975, 0.051113, 
2978, 0.051614, 
2981, 0.052199, 
2984, 0.052733, 
2988, 0.053054, 
2990, 0.053314, 
2994, 0.053778, 
2996, 0.054350, 
3000, 0.054758, 
3003, 0.055090, 
3007, 0.055382, 
3009, 0.055750, 
3013, 0.056140, 
3015, 0.056511, 
3019, 0.056864, 
3022, 0.057111, 
3025, 0.057328, 
3028, 0.057723, 
3032, 0.058089, 
3034, 0.058341, 
3038, 0.058562, 
3040, 0.058736, 
3044, 0.058981, 
3047, 0.059267, 
3051, 0.059589, 
3053, 0.059760, 
3057, 0.059835, 
3059, 0.059946, 
3063, 0.060157, 
3066, 0.060433, 
3069, 0.060557, 
3072, 0.060541, 
3076, 0.060552, 
3078, 0.060735, 
3082, 0.060923, 
3084, 0.061031, 
3087, 0.060995, 
3091, 0.060957, 
3093, 0.060970, 
3097, 0.061148, 
3099, 0.061251, 
3103, 0.061134, 
3106, 0.061043, 
3110, 0.060983, 
3112, 0.060990, 
3116, 0.061046, 
3118, 0.060955, 
3122, 0.060789, 
3125, 0.060698, 
3128, 0.060664, 
3131, 0.060600, 
3135, 0.060478, 
3137, 0.060286, 
3141, 0.060042, 
3143, 0.059881, 
3147, 0.059803, 
3150, 0.059640, 
3154, 0.059323, 
3156, 0.059002, 
3160, 0.058817, 
3162, 0.058649, 
3166, 0.058461, 
3169, 0.058203, 
3172, 0.057872, 
3175, 0.057462, 
3179, 0.057165, 
3181, 0.056950, 
3185, 0.056676, 
3187, 0.056320, 
3191, 0.055926, 
3194, 0.055484, 
3198, 0.055173, 
3200, 0.054884, 
3204, 0.054461, 
3206, 0.053945, 
3209, 0.053537, 
3213, 0.053189, 
3215, 0.052769, 
3219, 0.052369, 
3221, 0.051866, 
3225, 0.051360, 
3228, 0.050881, 
3231, 0.050455, 
3234, 0.050023, 
3238, 0.049526, 
3240, 0.048957, 
3244, 0.048367, 
3247, 0.047934, 
3250, 0.047510, 
3253, 0.046961, 
3257, 0.046335, 
3259, 0.045678, 
3263, 0.045183, 
3265, 0.044748, 
3269, 0.044128, 
3272, 0.043480, 
3276, 0.042768, 
3278, 0.042220, 
3282, 0.041769, 
3284, 0.041207, 
3288, 0.040571, 
3291, 0.039821, 
3294, 0.039192, 
3297, 0.038746, 
3301, 0.037969, 
3303, 0.037548, 
3307, 0.036652, 
3309, 0.036143, 
3313, 0.035181, 
3316, 0.035218, 
3318, 0.033747, 
3322, 0.034048, 
3324, 0.032640, 
3328, 0.031318, 
3331, 0.032203, 
3335, 0.031556, 
3337, 0.029418, 
3341, 0.027992, 
3343, 0.027797, 
3347, 0.028540, 
3350, 0.028989, 
3353, 0.028469, 
3356, 0.027550, 
3360, 0.026444, 
3362, 0.025733, 
3366, 0.025340, 
3368, 0.024983, 
3372, 0.024571, 
3375, 0.023849, 
3379, 0.023028, 
3381, 0.021724, 
3385, 0.019819, 
3387, 0.020008, 
3391, 0.020336, 
3394, 0.018591, 
3397, 0.017867, 
3400, 0.018286, 
3404, 0.016651, 
3406, 0.016578, 
3410, 0.015530, 
3412, 0.015215, 
3416, 0.014460, 
3419, 0.014060, 
3423, 0.013181, 
3425, 0.012691, 
3429, 0.012022, 
3431, 0.011496, 
3434, 0.011033, 
3438, 0.010392, 
3440, 0.009758, 
3444, 0.009187, 
3446, 0.008679, 
3450, 0.008234, 
3453, 0.007689, 
3456, 0.007046, 
3459, 0.006548, 
3463, 0.006113, 
3465, 0.005628, 
3469, 0.005191, 
3471, 0.004679, 
3475, 0.004092, 
3478, 0.003639, 
3482, 0.003285, 
3484, 0.002885, 
3488, 0.002343, 
3490, 0.001897, 
3494, 0.001533, 
3497, 0.001147, 
3500, 0.000749, 
3503, 0.000432, 
3507, -0.000069, 
3509, -0.000543, 
3513, -0.000870, 
3515, -0.001058, 
3519, -0.001307, 
3522, -0.001684, 
3526, -0.002134, 
3528, -0.002388, 
3532, -0.002568, 
3534, -0.002765, 
3538, -0.003065, 
3541, -0.003500, 
3544, -0.003766, 
3547, -0.003927, 
3551, -0.004089, 
3553, -0.004309, 
3557, -0.004599, 
3559, -0.004782, 
3562, -0.004877, 
3566, -0.004881, 
3568, -0.004995, 
3572, -0.005240, 
3574, -0.005390, 
3578, -0.005496, 
3581, -0.005569, 
3585, -0.005518, 
3587, -0.005636, 
3591, -0.005728, 
3593, -0.005748, 
3597, -0.005740, 
3600, -0.005643, 
3603, -0.005750, 
3606, -0.005800, 
3610, -0.005843, 
3612, -0.005780, 
3616, -0.005549, 
3618, -0.005453, 
3622, -0.005467, 
3625, -0.005361, 
3629, -0.005250, 
3631, -0.005096, 
3635, -0.004895, 
3637, -0.004838, 
3641, -0.004700, 
3644, -0.004556, 
3647, -0.004319, 
3650, -0.004068, 
3654, -0.003954, 
3656, -0.003874, 
3660, -0.003692, 
3662, -0.003346, 
3666, -0.002961, 
3669, -0.002705, 
3673, -0.002495, 
3675, -0.002267, 
3679, -0.001875, 
3681, -0.001503, 
3685, -0.001102, 
3688, -0.000778, 
3690, -0.000601, 
3694, -0.000277, 
