1000534, 0.000876, 
1000536, 0.000915, 
1000540, 0.001019, 
1000542, 0.001069, 
1000546, 0.001207, 
1000549, 0.001321, 
1000553, 0.001436, 
1000555, 0.001601, 
1000559, 0.001757, 
1000561, 0.001939, 
1000565, 0.002113, 
1000568, 0.002304, 
1000571, 0.002505, 
1000574, 0.002755, 
1000578, 0.003006, 
1000580, 0.003261, 
1000584, 0.003535, 
1000586, 0.003788, 
1000590, 0.004101, 
1000593, 0.004390, 
1000597, 0.004671, 
1000599, 0.005001, 
1000603, 0.005361, 
1000605, 0.005710, 
1000609, 0.006033, 
1000612, 0.006416, 
1000615, 0.006828, 
1000618, 0.007215, 
1000622, 0.007594, 
1000624, 0.008019, 
1000627, 0.008458, 
1000630, 0.008906, 
1000633, 0.009353, 
1000637, 0.009799, 
1000639, 0.010256, 
1000643, 0.010763, 
1000645, 0.011252, 
1000649, 0.011711, 
1000652, 0.012206, 
1000656, 0.012718, 
1000658, 0.013231, 
1000662, 0.013770, 
1000664, 0.014255, 
1000668, 0.014799, 
1000671, 0.015351, 
1000674, 0.015891, 
1000677, 0.016456, 
1000681, 0.017047, 
1000683, 0.017638, 
1000687, 0.018216, 
1000689, 0.018808, 
1000693, 0.019393, 
1000696, 0.020024, 
1000700, 0.020621, 
1000702, 0.021228, 
1000706, 0.021844, 
1000708, 0.022468, 
1000712, 0.023101, 
1000715, 0.023729, 
1000719, 0.024346, 
1000721, 0.024946, 
1000725, 0.025575, 
1000727, 0.026225, 
1000730, 0.026897, 
1000734, 0.027556, 
1000736, 0.028178, 
1000740, 0.028822, 
1000742, 0.029499, 
1000746, 0.030198, 
1000749, 0.030858, 
1000752, 0.031514, 
1000755, 0.032189, 
1000759, 0.032862, 
1000761, 0.033516, 
1000765, 0.034177, 
1000767, 0.034876, 
1000771, 0.035539, 
1000774, 0.036209, 
1000778, 0.036881, 
1000780, 0.037535, 
1000784, 0.038207, 
1000786, 0.038877, 
1000790, 0.039535, 
1000793, 0.040219, 
1000796, 0.040880, 
1000799, 0.041530, 
1000803, 0.042191, 
1000805, 0.042862, 
1000809, 0.043523, 
1000811, 0.044180, 
1000815, 0.044826, 
1000818, 0.045485, 
1000822, 0.046117, 
1000824, 0.046743, 
1000828, 0.047393, 
1000830, 0.048030, 
1000834, 0.048646, 
1000837, 0.049237, 
1000839, 0.049837, 
1000843, 0.050430, 
1000845, 0.051035, 
1000849, 0.051652, 
1000852, 0.052241, 
1000856, 0.052817, 
1000858, 0.053377, 
1000862, 0.053958, 
1000864, 0.054518, 
1000868, 0.055077, 
1000871, 0.055624, 
1000874, 0.056188, 
1000877, 0.056705, 
1000881, 0.057238, 
1000883, 0.057746, 
1000887, 0.058241, 
1000889, 0.058733, 
1000893, 0.059212, 
1000896, 0.059685, 
1000900, 0.060146, 
1000902, 0.060591, 
1000906, 0.061038, 
1000908, 0.061488, 
1000912, 0.061936, 
1000915, 0.062349, 
1000918, 0.062751, 
1000921, 0.063136, 
1000925, 0.063520, 
1000927, 0.063911, 
1000931, 0.064283, 
1000933, 0.064636, 
1000937, 0.064981, 
1000940, 0.065306, 
1000942, 0.065623, 
1000946, 0.065935, 
1000949, 0.066219, 
1000952, 0.066472, 
1000955, 0.066728, 
1000959, 0.066995, 
1000961, 0.067263, 
1000965, 0.067510, 
1000967, 0.067745, 
1000971, 0.067934, 
1000974, 0.068136, 
1000978, 0.068305, 
1000980, 0.068488, 
1000984, 0.068646, 
1000986, 0.068776, 
1000990, 0.068920, 
1000993, 0.069043, 
1000996, 0.069154, 
1000999, 0.069239, 
1001003, 0.069315, 
1001005, 0.069400, 
1001009, 0.069444, 
1001011, 0.069479, 
1001015, 0.069504, 
1001018, 0.069523, 
1001022, 0.069516, 
1001024, 0.069504, 
1001028, 0.069489, 
1001030, 0.069464, 
1001034, 0.069404, 
1001037, 0.069329, 
1001040, 0.069245, 
1001043, 0.069165, 
1001045, 0.069057, 
1001049, 0.068928, 
1001052, 0.068784, 
1001055, 0.068658, 
1001058, 0.068504, 
1001062, 0.068333, 
1001064, 0.068158, 
1001068, 0.067968, 
1001070, 0.067741, 
