8377, 0.000002, 
8476, 0.000024, 
8577, 0.000549, 
8676, 0.002129, 
8777, 0.004076, 
8877, 0.006134, 
8976, 0.008799, 
9077, 0.012632, 
9176, 0.016998, 
9277, 0.021280, 
9377, 0.025341, 
9476, 0.029047, 
9577, 0.032393, 
9676, 0.035501, 
9777, 0.038483, 
9877, 0.041417, 
9977, 0.044329, 
10077, 0.047210, 
10176, 0.050063, 
10277, 0.052861, 
10377, 0.055589, 
10477, 0.058270, 
10577, 0.060915, 
10676, 0.063494, 
10777, 0.066016, 
10877, 0.068456, 
10977, 0.070826, 
11077, 0.073139, 
11176, 0.075377, 
11277, 0.077536, 
11376, 0.079621, 
11477, 0.081639, 
11577, 0.083549, 
11676, 0.085389, 
11777, 0.087141, 
11876, 0.088806, 
11977, 0.090380, 
12077, 0.091867, 
12176, 0.093274, 
12277, 0.094589, 
12376, 0.095801, 
12477, 0.096909, 
12577, 0.097943, 
12676, 0.098881, 
12777, 0.099713, 
12876, 0.100444, 
12977, 0.101091, 
13077, 0.101636, 
13176, 0.102072, 
13277, 0.102414, 
13376, 0.102661, 
13477, 0.102812, 
13577, 0.102852, 
13676, 0.102783, 
13777, 0.102607, 
13878, 0.102349, 
13977, 0.101991, 
14077, 0.101520, 
14176, 0.100949, 
14277, 0.100300, 
14376, 0.099550, 
14477, 0.098681, 
14577, 0.097731, 
14676, 0.096681, 
14777, 0.095534, 
14876, 0.094297, 
14977, 0.092970, 
15077, 0.091554, 
15176, 0.090036, 
15277, 0.088433, 
15376, 0.086751, 
15477, 0.084992, 
15577, 0.083131, 
15676, 0.081188, 
15777, 0.079162, 
15876, 0.077064, 
15977, 0.074887, 
16077, 0.072627, 
16177, 0.070302, 
16277, 0.067904, 
16376, 0.065435, 
16477, 0.062910, 
16577, 0.060320, 
16677, 0.057679, 
16777, 0.054989, 
16876, 0.052226, 
16977, 0.049424, 
17077, 0.046579, 
17177, 0.043665, 
17277, 0.040738, 
17376, 0.037793, 
17477, 0.034818, 
17577, 0.031675, 
17677, 0.028242, 
17777, 0.024460, 
17876, 0.020337, 
17977, 0.016018, 
18077, 0.011682, 
18177, 0.008107, 
18277, 0.005645, 
18376, 0.003626, 
18477, 0.001675, 
18577, -0.000241, 
18677, -0.002146, 
18777, -0.004056, 
18876, -0.005969, 
18977, -0.007883, 
19077, -0.009785, 
19177, -0.011685, 
19277, -0.013563, 
19376, -0.015431, 
19477, -0.017273, 
19577, -0.019102, 
19677, -0.020924, 
19777, -0.022722, 
19876, -0.024504, 
19977, -0.026267, 
20077, -0.027990, 
20177, -0.029687, 
20277, -0.031358, 
20376, -0.032995, 
20477, -0.034589, 
20578, -0.036161, 
20677, -0.037703, 
20777, -0.039204, 
20876, -0.040671, 
20977, -0.042109, 
21078, -0.043493, 
21177, -0.044845, 
21277, -0.046144, 
21376, -0.047401, 
21477, -0.048616, 
21578, -0.049781, 
21677, -0.050888, 
21777, -0.051944, 
21876, -0.052956, 
21977, -0.053911, 
22078, -0.054817, 
22177, -0.055660, 
22277, -0.056450, 
22376, -0.057193, 
22477, -0.057878, 
22578, -0.058511, 
22677, -0.059078, 
22777, -0.059584, 
22876, -0.060031, 
22977, -0.060416, 
23076, -0.060742, 
23177, -0.061012, 
23277, -0.061223, 
23376, -0.061361, 
23477, -0.061451, 
23576, -0.061476, 
23677, -0.061440, 
23777, -0.061336, 
23877, -0.061174, 
23977, -0.060948, 
24076, -0.060667, 
24177, -0.060328, 
24277, -0.059923, 
24377, -0.059468, 
24477, -0.058944, 
24576, -0.058362, 
24677, -0.057715, 
24777, -0.057014, 
24877, -0.056266, 
24977, -0.055464, 
25076, -0.054602, 
25177, -0.053681, 
25277, -0.052704, 
25377, -0.051683, 
25477, -0.050614, 
25576, -0.049492, 
25677, -0.048320, 
25777, -0.047092, 
25877, -0.045826, 
25977, -0.044513, 
26076, -0.043159, 
26177, -0.041764, 
26277, -0.040320, 
26377, -0.038847, 
26477, -0.037331, 
26576, -0.035779, 
26677, -0.034202, 
26778, -0.032591, 
26877, -0.030946, 
26977, -0.029266, 
27076, -0.027555, 
27177, -0.025816, 
27278, -0.024047, 
27377, -0.022271, 
27477, -0.020469, 
27576, -0.018643, 
27677, -0.016808, 
27778, -0.014959, 
27877, -0.013093, 
27977, -0.011212, 
28076, -0.009320, 
28177, -0.007414, 
28278, -0.005501, 
28377, -0.003591, 
28477, -0.001674, 
28576, 0.000237, 
